adi_threshold,cv2_threshold,score,separation,entropy,min_share,min_weighted_share,min_count_share,smooth_share,erratic_share,intermittent_share,lumpy_share,smooth_count_share,erratic_count_share,intermittent_count_share,lumpy_count_share
2.0,0.9797744030734977,0.6949125855999577,0.6438367882506678,0.9843421039126004,0.1848615745935204,0.1848615745935204,0.1814993839446498,0.28857553276096376,0.21516867104320828,0.31139422160230545,0.1848615745935204,0.296843901052033,0.2146715951094683,0.3069851198938489,0.1814993839446498
2.3333333333333335,1.249832671222886,0.6948976647221369,0.6611578309060742,0.8860900563464922,0.08737869906430168,0.08737869906430168,0.08615297128234291,0.45117512720489855,0.1625911058925919,0.29885506783820753,0.08737869906430168,0.4604302909676808,0.1615960572457587,0.2918206805042176,0.08615297128234291
2.4545454545454546,1.249832671222886,0.694880427440572,0.6635826234460633,0.8722346500761212,0.0780544255094373,0.0780544255094373,0.07610653018671217,0.4772270819916087,0.17191537944745594,0.2728031130515009,0.0780544255094373,0.4874419486304616,0.17164249834138945,0.2648090228414368,0.07610653018671217
2.0,1.0172913274134003,0.6948398380172833,0.6451749279457104,0.9762743284228635,0.17388425905767546,0.17388425905767546,0.17088427637190787,0.3026415055906449,0.2011026982135283,0.32237153713814787,0.17388425905767546,0.3110605629798123,0.20045493318168894,0.31760022746659083,0.17088427637190787
2.857142857142857,0.8757198401870869,0.694702404638775,0.6547754034315074,0.9209554114799581,0.10802025207107631,0.10802025207107631,0.1039711875651597,0.3555980640611997,0.36697627129341903,0.16940541257430233,0.10802025207107631,0.3651786560515591,0.36660032224433703,0.16424983413894417,0.1039711875651597
3.0,0.9104842264238117,0.6944899647904161,0.6561488491841865,0.9117562865590509,0.09764395085200007,0.09764395085200007,0.09420907970808454,0.37959889485984954,0.352332290263259,0.1704248640248886,0.09764395085200007,0.388873092597858,0.35143588285470573,0.16548194483935172,0.09420907970808454
3.0,1.1033413936395722,0.694280118999554,0.6629266949849317,0.8719495217490801,0.07088412489813702,0.07088412489813702,0.0685243104918965,0.4778059666330453,0.2541252184900674,0.19718468997875158,0.07088412489813702,0.48725239313809116,0.2530565823144726,0.19116671405553975,0.0685243104918965
2.0,0.9442831766226341,0.6941607711969364,0.6418823881418482,0.9904049418424372,0.19539164952963461,0.19539164952963461,0.19183015827883612,0.2741847545040794,0.22955944930009284,0.30086414666619155,0.19539164952963461,0.28224812813951283,0.22926736802198844,0.2966543455596626,0.19183015827883612
2.272727272727273,1.249832671222886,0.6937863382057905,0.6589172712632667,0.8913777175467588,0.09152592878989942,0.09152592878989942,0.09013363662212112,0.4381212550565049,0.1584438761669943,0.3119089399865992,0.09152592878989942,0.44820396170979054,0.15761539190598048,0.30404700976210786,0.09013363662212112
2.0,1.0595521457887163,0.6937347771118981,0.6456419146092937,0.9662609979599908,0.16289198495363025,0.16289198495363025,0.16026916879916595,0.3166703479052241,0.18707385589895026,0.3333638112421919,0.16289198495363025,0.3253720026537769,0.18614349350772438,0.32821533503933276,0.16026916879916595
2.857142857142857,1.1477491043017711,0.693711928933034,0.6635165863262538,0.8648188703714551,0.06886874484742571,0.06886874484742571,0.0664392000758222,0.4914034664343132,0.23117086892031066,0.20855691979795268,0.06886874484742571,0.5013742773196853,0.2304047009762108,0.20178182162828168,0.0664392000758222
